timestamp,turbine_id,wind_speed,rpm,gearbox_temp,bearing_vibration,power_output,ambient_temp,is_fault
2026-02-01 06:30:00,1,8.3,11.92,48.14,1.235,376.71,14.58,0
2026-02-01 06:40:00,1,9.75,13.69,52.65,1.272,846.39,14.04,0
2026-02-01 06:50:00,1,8.28,11.72,46.93,1.21,407.81,15.03,0
2026-02-01 07:00:00,1,10.31,13.93,57.32,1.213,1082.98,14.08,0
2026-02-01 07:10:00,1,9.31,13.26,51.14,1.308,673.34,14.36,0
2026-02-01 07:20:00,1,10.23,14.05,55.36,1.231,1037.8,14.76,0
2026-02-01 07:30:00,1,8.54,12.0,48.4,1.252,462.9,15.17,0
2026-02-01 07:40:00,1,8.36,11.77,48.8,1.184,434.25,15.48,0
2026-02-01 07:50:00,1,8.75,12.39,50.95,1.281,531.12,15.67,0
2026-02-01 08:00:00,1,8.89,12.5,50.99,1.163,549.42,14.97,0
2026-02-01 08:10:00,1,6.88,10.37,46.13,1.228,171.4,16.15,0
2026-02-01 08:20:00,1,7.62,11.33,46.85,1.226,279.14,15.11,0
2026-02-01 08:30:00,1,9.26,13.04,51.19,1.29,657.31,14.32,0
2026-02-01 08:40:00,1,9.22,12.92,52.12,1.261,688.5,15.57,0
2026-02-01 08:50:00,1,10.23,13.99,58.1,1.308,1025.56,17.03,0
2026-02-01 09:00:00,1,9.23,12.79,52.42,1.274,673.12,16.03,0
2026-02-01 09:10:00,1,9.69,13.15,55.48,1.211,835.12,16.32,0
2026-02-01 09:20:00,1,6.93,10.54,47.69,1.197,140.76,17.27,0
2026-02-01 09:30:00,1,8.19,11.87,50.27,1.296,407.98,16.65,0
2026-02-01 09:40:00,1,6.5,9.99,45.98,1.083,127.99,17.69,0
2026-02-01 09:50:00,1,8.01,11.51,51.18,1.24,354.32,18.1,0
2026-02-01 10:00:00,1,9.56,13.08,56.19,1.32,783.53,18.11,0
2026-02-01 10:10:00,1,9.26,12.66,54.86,1.232,683.51,17.98,0
2026-02-01 10:20:00,1,9.19,12.9,55.1,1.224,631.36,18.15,0
2026-02-01 10:30:00,1,9.42,13.06,54.94,1.243,732.09,17.96,0
2026-02-01 10:40:00,1,9.11,12.66,54.66,1.249,644.54,17.68,0
2026-02-01 10:50:00,1,9.14,12.68,55.77,1.326,632.02,18.85,0
2026-02-01 11:00:00,1,7.51,10.95,50.28,1.065,243.83,18.97,0
2026-02-01 11:10:00,1,8.45,12.18,53.1,1.195,452.85,19.21,0
2026-02-01 11:20:00,1,9.13,12.65,55.21,1.241,646.69,18.77,0
2026-02-01 11:30:00,1,7.3,10.72,51.15,1.184,218.34,19.63,0
2026-02-01 11:40:00,1,10.01,13.51,60.19,1.274,952.85,19.39,0
2026-02-01 11:50:00,1,10.46,14.35,61.79,1.315,1118.44,19.69,0
2026-02-01 12:00:00,1,8.91,12.59,55.21,1.2,595.16,19.55,0
2026-02-01 12:10:00,1,10.68,14.5,63.01,1.217,1235.36,19.79,0
2026-02-01 12:20:00,1,8.52,11.98,54.65,1.263,468.63,19.99,0
2026-02-01 12:30:00,1,7.58,11.01,49.85,1.295,244.37,19.58,0
2026-02-01 12:40:00,1,9.16,12.97,56.03,1.235,649.99,20.02,0
2026-02-01 12:50:00,1,9.06,12.71,55.09,1.2,603.06,20.66,0
2026-02-01 13:00:00,1,7.72,11.37,51.39,1.18,287.5,21.15,0
2026-02-01 13:10:00,1,10.06,13.86,61.12,1.253,964.57,20.95,0
2026-02-01 13:20:00,1,8.04,11.85,53.24,1.28,359.55,20.99,0
2026-02-01 13:30:00,1,9.59,13.63,59.21,1.234,782.38,20.91,0
2026-02-01 13:40:00,1,8.95,12.69,57.53,1.287,540.83,21.65,0
2026-02-01 13:50:00,1,10.56,14.25,65.43,1.317,1169.27,21.75,0
2026-02-01 14:00:00,1,9.89,13.54,61.16,1.221,879.4,21.79,0
2026-02-01 14:10:00,1,8.59,12.11,54.98,1.219,475.52,21.05,0
2026-02-01 14:20:00,1,12.86,16.04,77.1,1.37,2002.02,22.31,0
2026-02-01 14:30:00,1,10.14,14.0,62.59,1.187,989.9,21.63,0
2026-02-01 14:40:00,1,12.07,15.97,74.44,1.251,1991.84,21.74,0
2026-02-01 14:50:00,1,10.54,14.13,64.8,1.265,1167.56,21.95,0
2026-02-01 15:00:00,1,11.56,15.32,71.59,1.327,1717.48,22.2,0
2026-02-01 15:10:00,1,9.97,13.82,59.27,1.257,917.95,21.61,0
2026-02-01 15:20:00,1,8.12,11.66,54.78,1.17,364.57,22.04,0
2026-02-01 15:30:00,1,11.21,15.06,69.32,1.254,1532.61,21.3,0
2026-02-01 15:40:00,1,11.72,15.81,72.47,1.387,1820.78,22.37,0
2026-02-01 15:50:00,1,9.81,13.52,60.23,1.252,865.1,22.13,0
2026-02-01 16:00:00,1,11.3,15.48,69.96,1.317,1565.69,21.59,0
2026-02-01 16:10:00,1,11.73,15.84,75.01,1.406,1815.88,22.56,0
2026-02-01 16:20:00,1,10.03,13.67,63.03,1.256,960.46,22.25,0
2026-02-01 16:30:00,1,10.86,14.85,67.38,1.279,1339.7,21.74,0
2026-02-01 16:40:00,1,11.37,14.98,72.11,1.259,1637.53,22.6,0
2026-02-01 16:50:00,1,11.52,15.16,71.32,1.262,1690.91,21.53,0
2026-02-01 17:00:00,1,9.34,13.01,60.19,1.298,714.01,21.5,0
2026-02-01 17:10:00,1,9.65,13.43,60.1,1.326,768.24,22.05,0
2026-02-01 17:20:00,1,10.55,14.48,65.13,1.304,1164.94,22.01,0
2026-02-01 17:30:00,1,11.08,14.96,67.83,1.327,1464.02,21.83,0
2026-02-01 17:40:00,1,13.01,16.08,76.71,1.276,1976.28,22.11,0
2026-02-01 17:50:00,1,12.04,15.97,75.18,1.305,2005.01,21.7,0
2026-02-01 18:00:00,1,10.73,14.51,66.11,1.288,1259.5,21.91,0
2026-02-01 18:10:00,1,11.88,15.59,74.11,1.314,1922.75,21.37,0
2026-02-01 18:20:00,1,12.39,16.06,75.32,1.307,1994.34,21.35,0
2026-02-01 18:30:00,1,10.91,14.86,65.73,1.279,1354.97,20.98,0
2026-02-01 18:40:00,1,9.87,13.33,61.15,1.195,886.3,21.4,0
2026-02-01 18:50:00,1,14.06,15.96,76.11,1.32,2015.51,21.11,0
2026-02-01 19:00:00,1,11.48,15.36,70.59,1.274,1676.4,21.62,0
2026-02-01 19:10:00,1,10.79,14.34,65.91,1.309,1306.61,20.13,0
2026-02-01 19:20:00,1,9.92,13.86,59.43,1.229,914.23,20.13,0
2026-02-01 19:30:00,1,9.35,13.16,57.11,1.306,709.58,20.4,0
2026-02-01 19:40:00,1,10.46,14.27,63.02,1.24,1137.71,19.91,0
2026-02-01 19:50:00,1,12.58,15.77,73.69,1.375,1993.56,19.74,0
2026-02-01 20:00:00,1,10.52,14.27,62.84,1.215,1171.19,19.54,0
2026-02-01 20:10:00,1,13.59,16.17,74.18,1.377,2020.0,20.23,0
2026-02-01 20:20:00,1,12.24,16.05,73.54,1.329,2012.03,20.07,0
2026-02-01 20:30:00,1,14.55,16.16,73.83,1.266,1974.18,19.32,0
2026-02-01 20:40:00,1,10.87,14.64,63.38,1.282,1336.74,18.84,0
2026-02-01 20:50:00,1,12.64,15.95,74.1,1.353,1999.68,19.92,0
2026-02-01 21:00:00,1,11.36,15.32,67.1,1.27,1571.48,18.57,0
2026-02-01 21:10:00,1,13.96,16.09,73.0,1.303,1999.19,19.17,0
2026-02-01 21:20:00,1,11.05,15.08,65.34,1.319,1437.07,18.55,0
2026-02-01 21:30:00,1,13.25,15.82,72.66,1.35,2004.49,17.94,0
2026-02-01 21:40:00,1,12.72,16.11,72.4,1.344,1981.85,18.09,0
2026-02-01 21:50:00,1,13.29,16.17,71.49,1.377,1998.29,17.35,0
2026-02-01 22:00:00,1,10.93,14.9,62.44,1.305,1376.03,17.5,0
2026-02-01 22:10:00,1,13.49,16.0,72.39,1.327,1996.09,18.08,0
2026-02-01 22:20:00,1,12.7,16.08,70.8,1.299,1994.48,17.12,0
2026-02-01 22:30:00,1,11.76,15.53,67.74,1.423,1832.6,16.58,0
2026-02-01 22:40:00,1,11.33,15.31,64.94,1.281,1574.09,16.91,0
2026-02-01 22:50:00,1,12.15,15.94,69.75,1.413,1995.28,16.49,0
2026-02-01 23:00:00,1,13.65,15.85,71.04,1.288,1986.06,16.67,0
2026-02-01 23:10:00,1,11.65,15.43,66.08,1.323,1763.46,15.82,0
2026-02-01 23:20:00,1,12.13,16.25,69.57,1.35,1993.69,16.24,0
2026-02-01 23:30:00,1,10.76,14.51,60.31,1.345,1279.03,15.9,0
2026-02-01 23:40:00,1,12.78,15.79,69.39,1.274,1997.88,15.86,0
2026-02-01 23:50:00,1,9.95,13.49,56.17,1.347,923.4,15.43,0
2026-02-02 00:00:00,1,10.81,14.64,59.85,1.27,1306.02,15.29,0
2026-02-02 00:10:00,1,10.49,14.18,58.59,1.29,1130.72,15.44,0
2026-02-02 00:20:00,1,10.88,14.72,60.78,1.309,1340.01,15.53,0
2026-02-02 00:30:00,1,11.49,15.44,64.49,1.194,1695.37,14.94,0
2026-02-02 00:40:00,1,10.69,14.72,58.25,1.267,1247.51,14.85,0
2026-02-02 00:50:00,1,11.16,15.22,61.05,1.349,1471.63,14.64,0
2026-02-02 01:00:00,1,13.05,15.92,67.85,1.336,1986.2,14.43,0
2026-02-02 01:10:00,1,9.46,13.25,52.48,1.119,741.75,14.56,0
2026-02-02 01:20:00,1,9.91,13.71,53.24,1.261,891.06,13.75,0
2026-02-02 01:30:00,1,13.66,16.0,67.38,1.284,1997.04,13.53,0
2026-02-02 01:40:00,1,9.51,13.31,51.18,1.309,740.21,13.83,0
2026-02-02 01:50:00,1,11.01,14.89,59.2,1.27,1401.97,13.77,0
2026-02-02 02:00:00,1,12.87,16.13,68.05,1.399,2011.45,14.3,0
2026-02-02 02:10:00,1,10.35,14.34,56.05,1.233,1090.28,13.46,0
2026-02-02 02:20:00,1,11.05,15.12,58.58,1.311,1443.19,12.74,0
2026-02-02 02:30:00,1,9.71,13.45,52.22,1.176,837.62,14.09,0
2026-02-02 02:40:00,1,9.7,13.27,51.24,1.255,822.45,13.12,0
2026-02-02 02:50:00,1,9.66,13.22,51.62,1.243,807.23,13.78,0
2026-02-02 03:00:00,1,10.26,14.14,53.7,1.308,1033.46,12.53,0
2026-02-02 03:10:00,1,11.54,15.32,63.18,1.244,1684.67,13.51,0
2026-02-02 03:20:00,1,10.62,14.72,58.34,1.249,1221.31,13.61,0
2026-02-02 03:30:00,1,12.47,16.01,67.64,1.342,2008.04,13.66,0
2026-02-02 03:40:00,1,9.33,13.06,48.5,1.217,691.83,12.65,0
2026-02-02 03:50:00,1,9.91,13.76,53.63,1.287,930.98,13.04,0
2026-02-02 04:00:00,1,13.61,15.96,66.0,1.348,2001.66,12.27,0
2026-02-02 04:10:00,1,12.08,15.94,67.01,1.347,2002.23,12.81,0
2026-02-02 04:20:00,1,9.8,13.79,51.49,1.232,865.48,13.03,0
2026-02-02 04:30:00,1,8.94,12.5,49.32,1.282,593.52,13.73,0
2026-02-02 04:40:00,1,11.06,15.0,60.94,1.259,1417.65,13.98,0
2026-02-02 04:50:00,1,8.04,11.49,45.57,1.125,351.71,13.26,0
2026-02-02 05:00:00,1,11.98,16.0,68.03,1.357,1990.74,13.91,0
2026-02-02 05:10:00,1,10.25,14.09,54.44,1.228,1037.84,13.24,0
2026-02-02 05:20:00,1,9.49,13.1,51.93,1.26,737.76,13.44,0
2026-02-02 05:30:00,1,8.81,12.29,46.64,1.229,521.25,13.74,0
2026-02-02 05:40:00,1,9.79,13.66,52.27,1.257,869.53,13.76,0
2026-02-02 05:50:00,1,9.22,13.07,49.29,1.275,642.35,14.45,0
2026-02-02 06:00:00,1,10.63,14.24,57.36,1.27,1236.05,14.13,0
2026-02-02 06:10:00,1,7.33,10.77,43.65,1.169,218.68,14.68,0
2026-02-02 06:20:00,1,10.46,14.49,57.9,1.284,1167.97,14.32,0
2026-02-02 06:30:00,1,10.23,14.06,55.71,1.23,1043.95,13.84,0
2026-02-02 06:40:00,1,10.04,14.01,54.74,1.287,970.79,13.69,0
2026-02-02 06:50:00,1,13.14,15.97,67.18,1.349,1998.03,13.19,0
2026-02-02 07:00:00,1,10.35,14.07,57.11,1.234,1101.51,14.52,0
2026-02-02 07:10:00,1,11.81,15.86,67.57,1.3,1849.3,14.81,0
2026-02-02 07:20:00,1,11.97,15.96,69.43,1.347,1965.48,15.82,0
2026-02-02 07:30:00,1,9.91,13.41,53.5,1.292,892.91,14.39,0
2026-02-02 07:40:00,1,9.27,12.83,51.73,1.195,677.75,15.4,0
2026-02-02 07:50:00,1,7.77,11.21,46.38,1.203,296.39,14.96,0
2026-02-02 08:00:00,1,10.65,14.75,58.73,1.374,1237.41,14.82,0
2026-02-02 08:10:00,1,9.06,12.65,51.47,1.23,612.31,15.67,0
2026-02-02 08:20:00,1,9.88,13.47,55.55,1.178,907.91,16.26,0
2026-02-02 08:30:00,1,9.0,12.62,50.54,1.201,583.85,16.31,0
2026-02-02 08:40:00,1,8.85,12.65,49.59,1.162,521.03,15.97,0
2026-02-02 08:50:00,1,10.24,14.2,57.44,1.227,1029.11,16.73,0
2026-02-02 09:00:00,1,8.19,11.87,49.83,1.231,382.6,16.1,0
2026-02-02 09:10:00,1,9.46,13.13,55.12,1.267,767.87,16.9,0
2026-02-02 09:20:00,1,10.38,14.34,60.23,1.289,1074.12,17.5,0
2026-02-02 09:30:00,1,10.77,14.73,61.36,1.219,1279.21,16.52,0
2026-02-02 09:40:00,1,8.28,12.08,51.14,1.157,416.33,16.89,0
2026-02-02 09:50:00,1,10.26,14.09,60.13,1.294,1054.54,18.37,0
2026-02-02 10:00:00,1,8.77,12.51,51.6,1.214,544.63,18.12,0
2026-02-02 10:10:00,1,8.53,12.21,50.11,1.256,450.41,18.2,0
2026-02-02 10:20:00,1,10.76,14.68,62.8,1.193,1285.52,18.13,0
2026-02-02 10:30:00,1,9.09,12.66,51.96,1.293,615.8,17.66,0
2026-02-02 10:40:00,1,12.58,16.05,72.46,1.333,1992.39,19.04,0
2026-02-02 10:50:00,1,9.49,13.29,55.9,1.208,740.17,18.57,0
2026-02-02 11:00:00,1,9.7,13.32,56.68,1.283,799.23,18.69,0
2026-02-02 11:10:00,1,11.44,15.39,68.38,1.243,1658.29,18.2,0
2026-02-02 11:20:00,1,11.3,15.2,67.48,1.327,1562.54,19.45,0
2026-02-02 11:30:00,1,10.15,13.89,58.72,1.212,963.66,18.82,0
2026-02-02 11:40:00,1,10.2,14.06,60.78,1.23,1013.19,19.46,0
2026-02-02 11:50:00,1,9.81,13.5,58.52,1.244,866.93,19.7,0
2026-02-02 12:00:00,1,10.65,14.55,64.51,1.36,1208.87,20.13,0
2026-02-02 12:10:00,1,10.3,13.98,61.79,1.265,1074.69,20.4,0
2026-02-02 12:20:00,1,13.41,15.98,73.18,1.358,2004.41,19.89,0
2026-02-02 12:30:00,1,8.68,12.09,54.93,1.267,491.48,20.44,0
2026-02-02 12:40:00,1,10.29,14.02,61.16,1.275,1076.5,20.24,0
2026-02-02 12:50:00,1,10.31,14.08,63.03,1.213,1077.24,20.94,0
2026-02-02 13:00:00,1,9.39,12.85,57.23,1.286,717.63,21.06,0
2026-02-02 13:10:00,1,10.47,14.15,64.38,1.217,1136.15,20.84,0
2026-02-02 13:20:00,1,12.22,15.73,74.83,1.258,2018.07,21.1,0
2026-02-02 13:30:00,1,10.42,14.36,63.68,1.276,1116.45,20.97,0
2026-02-02 13:40:00,1,10.06,13.79,63.38,1.167,973.91,21.37,0
2026-02-02 13:50:00,1,10.0,13.7,61.9,1.297,964.85,21.65,0
2026-02-02 14:00:00,1,10.1,14.01,62.78,1.24,1017.84,22.2,0
2026-02-02 14:10:00,1,11.04,14.61,68.26,1.33,1446.63,21.76,0
2026-02-02 14:20:00,1,11.06,14.79,68.0,1.289,1419.07,21.77,0
2026-02-02 14:30:00,1,10.34,13.77,63.51,1.226,1077.0,21.74,0
2026-02-02 14:40:00,1,8.81,12.63,54.45,1.22,480.6,21.81,0
2026-02-02 14:50:00,1,10.88,14.72,68.14,1.267,1337.4,22.4,0
2026-02-02 15:00:00,1,11.56,15.56,72.78,1.349,1733.85,21.55,0
2026-02-02 15:10:00,1,12.01,16.05,75.02,1.319,2003.16,21.37,0
2026-02-02 15:20:00,1,11.17,15.3,68.2,1.269,1508.95,21.38,0
2026-02-02 15:30:00,1,10.38,14.02,65.25,1.274,1104.76,22.72,0
2026-02-02 15:40:00,1,11.2,15.09,69.33,1.382,1519.35,22.27,0
2026-02-02 15:50:00,1,11.5,15.6,72.07,1.311,1688.97,22.34,0
2026-02-02 16:00:00,1,13.46,16.18,76.5,1.411,2010.57,22.11,0
2026-02-02 16:10:00,1,13.32,16.22,76.19,1.305,1994.81,22.46,0
2026-02-02 16:20:00,1,10.36,14.29,64.13,1.162,1040.1,22.99,0
2026-02-02 16:30:00,1,11.21,15.16,70.81,1.305,1515.53,22.73,0
2026-02-02 16:40:00,1,13.22,15.83,75.72,1.359,1992.93,21.97,0
2026-02-02 16:50:00,1,11.64,15.84,73.2,1.351,1771.11,22.02,0
2026-02-02 17:00:00,1,12.89,16.06,75.05,1.331,2009.72,21.36,0
2026-02-02 17:10:00,1,9.92,13.76,63.64,1.222,908.23,23.57,0
2026-02-02 17:20:00,1,11.74,15.71,73.57,1.358,1835.14,22.25,0
2026-02-02 17:30:00,1,9.44,13.28,59.07,1.195,724.33,21.75,0
2026-02-02 17:40:00,1,11.66,15.82,73.21,1.424,1787.85,21.49,0
2026-02-02 17:50:00,1,13.1,15.85,76.94,1.307,1996.24,22.09,0
2026-02-02 18:00:00,1,10.35,14.19,63.65,1.156,1072.11,21.41,0
2026-02-02 18:10:00,1,12.15,16.13,76.57,1.305,1988.55,22.75,0
2026-02-02 18:20:00,1,11.34,15.36,70.39,1.234,1592.67,21.5,0
2026-02-02 18:30:00,1,10.45,14.13,63.0,1.247,1111.63,21.18,0
2026-02-02 18:40:00,1,12.5,15.93,74.22,1.324,1991.59,21.34,0
2026-02-02 18:50:00,1,11.72,15.78,73.87,1.304,1833.09,20.97,0
2026-02-02 19:00:00,1,13.71,16.06,76.28,1.314,2001.5,21.08,0
2026-02-02 19:10:00,1,11.24,15.08,67.81,1.28,1520.3,20.77,0
2026-02-02 19:20:00,1,8.99,12.69,55.2,1.244,586.05,20.37,0
2026-02-02 19:30:00,1,12.33,15.86,74.42,1.386,2006.9,20.35,0
2026-02-02 19:40:00,1,11.06,14.76,66.79,1.282,1453.08,20.09,0
2026-02-02 19:50:00,1,9.79,13.71,58.83,1.27,844.47,20.1,0
2026-02-02 20:00:00,1,12.05,16.13,73.39,1.35,2002.79,19.19,0
2026-02-02 20:10:00,1,14.23,15.95,74.41,1.359,1997.64,20.5,0
2026-02-02 20:20:00,1,11.06,14.8,65.84,1.318,1438.9,19.78,0
2026-02-02 20:30:00,1,11.64,15.63,69.54,1.323,1767.59,19.73,0
2026-02-02 20:40:00,1,10.86,14.49,64.48,1.279,1342.06,18.64,0
2026-02-02 20:50:00,1,11.81,15.86,70.7,1.31,1874.54,17.9,0
2026-02-02 21:00:00,1,13.97,15.88,73.46,1.306,2007.0,19.18,0
2026-02-02 21:10:00,1,12.93,16.05,73.51,1.349,1995.64,18.54,0
2026-02-02 21:20:00,1,14.2,16.12,72.33,1.443,1987.49,18.5,0
2026-02-02 21:30:00,1,13.04,16.03,72.79,1.347,2000.57,17.9,0
2026-02-02 21:40:00,1,10.89,14.58,62.53,1.298,1341.42,17.85,0
2026-02-02 21:50:00,1,12.74,16.03,72.1,1.39,1986.55,17.38,0
2026-02-02 22:00:00,1,12.96,15.81,71.97,1.332,1986.42,18.84,0
2026-02-02 22:10:00,1,13.06,15.88,71.26,1.497,2003.04,16.95,0
2026-02-02 22:20:00,1,10.75,14.58,61.13,1.22,1297.41,17.62,0
2026-02-02 22:30:00,1,13.69,16.09,70.89,1.426,1984.19,17.43,0
2026-02-02 22:40:00,1,12.27,16.06,70.94,1.36,1995.99,16.99,0
2026-02-02 22:50:00,1,11.89,16.0,70.01,1.331,1926.09,16.45,0
2026-02-02 23:00:00,1,10.51,14.72,60.04,1.241,1159.19,17.05,0
2026-02-02 23:10:00,1,12.78,16.07,69.31,1.294,1996.26,16.63,0
2026-02-02 23:20:00,1,8.68,12.45,49.59,1.259,474.89,16.69,0
2026-02-02 23:30:00,1,12.34,16.08,69.52,1.438,2009.9,15.88,0
2026-02-02 23:40:00,1,13.05,16.15,69.12,1.351,1994.03,15.6,0
2026-02-02 23:50:00,1,10.26,13.96,56.97,1.379,1036.14,15.56,0
2026-02-03 00:00:00,1,11.34,15.15,63.79,1.27,1591.95,14.87,0
2026-02-03 00:10:00,1,11.13,14.94,62.61,1.244,1482.39,15.52,0
2026-02-03 00:20:00,1,9.68,13.48,52.63,1.29,815.52,15.27,0
2026-02-03 00:30:00,1,11.51,15.56,65.58,1.311,1701.47,15.43,0
2026-02-03 00:40:00,1,11.27,15.18,62.16,1.255,1550.97,14.62,0
2026-02-03 00:50:00,1,10.61,14.34,57.55,1.255,1214.97,14.51,0
2026-02-03 01:00:00,1,11.23,15.31,63.18,1.344,1549.22,14.85,0
2026-02-03 01:10:00,1,11.52,15.69,64.63,1.321,1716.5,13.9,0
2026-02-03 01:20:00,1,11.03,14.64,59.55,1.237,1420.12,14.29,0
2026-02-03 01:30:00,1,11.27,15.17,62.13,1.314,1547.68,13.71,0
2026-02-03 01:40:00,1,12.71,16.03,68.3,1.327,1994.08,14.52,0
2026-02-03 01:50:00,1,12.81,15.91,67.62,1.431,1982.61,14.29,0
2026-02-03 02:00:00,1,11.92,15.9,66.74,1.318,1929.6,13.19,0
2026-02-03 02:10:00,1,11.31,15.48,62.88,1.26,1574.88,13.83,0
2026-02-03 02:20:00,1,11.23,15.06,59.82,1.317,1531.16,12.69,0
2026-02-03 02:30:00,1,8.74,12.16,47.89,1.226,510.37,13.32,0
2026-02-03 02:40:00,1,11.1,14.96,60.72,1.353,1453.18,13.63,0
2026-02-03 02:50:00,1,9.76,13.68,53.37,1.308,840.15,12.92,0
2026-02-03 03:00:00,1,9.47,12.99,50.17,1.294,750.36,12.9,0
2026-02-03 03:10:00,1,10.33,14.23,54.73,1.279,1095.63,12.68,0
2026-02-03 03:20:00,1,10.41,14.55,54.44,1.216,1115.06,13.58,0
2026-02-03 03:30:00,1,9.05,12.85,49.64,1.264,605.18,12.74,0
2026-02-03 03:40:00,1,11.02,15.1,57.57,1.305,1407.55,12.42,0
2026-02-03 03:50:00,1,10.79,14.71,58.96,1.238,1245.87,13.84,0
2026-02-03 04:00:00,1,9.32,13.02,48.77,1.254,671.19,12.96,0
2026-02-03 04:10:00,1,8.77,12.63,47.56,1.161,526.01,12.85,0
2026-02-03 04:20:00,1,9.2,12.87,48.49,1.321,646.25,13.13,0
2026-02-03 04:30:00,1,8.28,11.72,46.91,1.288,411.85,13.53,0
2026-02-03 04:40:00,1,9.58,13.4,53.04,1.222,789.48,14.22,0
2026-02-03 04:50:00,1,7.56,11.07,44.53,1.184,259.76,13.66,0
2026-02-03 05:00:00,1,9.55,13.23,49.74,1.24,773.0,13.15,0
2026-02-03 05:10:00,1,10.02,13.94,53.17,1.308,912.66,13.61,0
2026-02-03 05:20:00,1,9.56,13.29,49.91,1.153,784.3,14.0,0
2026-02-03 05:30:00,1,8.59,12.27,48.62,1.171,478.34,13.59,0
2026-02-03 05:40:00,1,9.4,13.15,49.79,1.257,710.46,13.05,0
2026-02-03 05:50:00,1,10.08,13.86,54.74,1.328,967.59,13.95,0
2026-02-03 06:00:00,1,11.68,15.36,65.19,1.307,1800.12,14.42,0
2026-02-03 06:10:00,1,10.36,14.57,55.64,1.335,1111.76,13.58,0
2026-02-03 06:20:00,1,10.8,14.67,58.74,1.237,1297.84,14.04,0
2026-02-03 06:30:00,1,8.33,12.19,46.82,1.27,365.84,14.27,0
2026-02-03 06:40:00,1,7.51,10.92,44.66,1.261,268.0,14.1,0
2026-02-03 06:50:00,1,9.83,13.59,53.65,1.395,862.12,14.01,0
2026-02-03 07:00:00,1,8.98,12.51,48.06,1.283,584.59,13.75,0
2026-02-03 07:10:00,1,12.93,15.92,68.23,1.326,1990.05,14.33,0
2026-02-03 07:20:00,1,8.68,12.02,50.0,1.127,504.34,14.83,0
2026-02-03 07:30:00,1,9.45,13.12,52.55,1.257,762.32,15.16,0
